title,url,img_url,discount_rate,author,author_link,duration,price
 آموزش صفر تا صد طراحی سایت حرفه ای با المنتور ( پروژه محور) ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B5%D9%81%D8%B1-%D8%AA%D8%A7-%D8%B5%D8%AF-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AA-%D8%AD%D8%B1%D9%81%D9%87-%D8%A7%DB%8C-%D8%A8%D8%A7-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D9%88%D8%B1-(-%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D9%85%D8%AD%D9%88%D8%B1),https://toplearn.com/img/course/400x286/آموزش_صفر_تا_صد_طراحی_سایت_حرفه_ای_با_المنتور_(_پروژه_محور).jpg,62% , تقی پور ,https://toplearn.com/masters/amirf1620, 12:3:00 ," 75,000 "
 آموزش داکر ( Docker ) ,https://toplearn.com/courses/operating-system/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%AF%D8%A7%DA%A9%D8%B1-(-Docker-),https://toplearn.com/img/course/400x286/آموزش_داکر_(_Docker_).jpg,, مدائنی ,https://toplearn.com/masters/AdminUser, 4:25:00 ," 75,000 "
 آموزش پیاده سازی پنل پیامکی کاوه نگار در ASP.NET Core ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%BE%DB%8C%D8%A7%D8%AF%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C-%D9%BE%D9%86%D9%84-%D9%BE%DB%8C%D8%A7%D9%85%DA%A9%DB%8C-%DA%A9%D8%A7%D9%88%D9%87-%D9%86%DA%AF%D8%A7%D8%B1-%D8%AF%D8%B1-ASPNET-Core,https://toplearn.com/img/course/400x286/آموزش_پیاده_سازی_پنل_پیامکی_کاوه_نگار_در_ASP.NET_Core.jpg,, مهدوی هزاوه ,https://toplearn.com/masters/mhmd7776, 0:40:00 ," 75,000 "
 آموزش Api نویسی در Golang ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-Api-%D9%86%D9%88%DB%8C%D8%B3%DB%8C-%D8%AF%D8%B1-Golang,https://toplearn.com/img/course/400x286/آموزش_Api_نویسی_در_Golang.jpg,60% , قاری ,https://toplearn.com/masters/mohammadghari1376, 11:2:00 ," 75,000 "
 آموزش ساخت ماشین حساب با Tkinter ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B3%D8%A7%D8%AE%D8%AA-%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%AD%D8%B3%D8%A7%D8%A8-%D8%A8%D8%A7-Tkinter,https://toplearn.com/img/course/400x286/آموزش_ساخت_ماشین_حساب_با_Tkinter.jpg,, آیرم ,https://toplearn.com/masters/game_production@yahoo.com, 0:52:00 ," 75,000 "
 آموزش MAUI در NET. ,https://toplearn.com/courses/mobile/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-MAUI-%D8%AF%D8%B1-NET,https://toplearn.com/img/course/400x286/آموزش_MAUI_در_NET..jpg,40% , اردوخانی ,https://toplearn.com/masters/1375ordomohammad, 5:7:00 ," 180,000 "
 آموزش مقدماتی مسیریابی (Navigation) در یونیتی ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C-%D9%85%D8%B3%DB%8C%D8%B1%DB%8C%D8%A7%D8%A8%DB%8C-(Navigation)-%D8%AF%D8%B1-%DB%8C%D9%88%D9%86%DB%8C%D8%AA%DB%8C,https://toplearn.com/img/course/400x286/آموزش_مقدماتی_مسیریابی_(Navigation)_در_یونیتی.jpg,, نظافت ,https://toplearn.com/masters/faezeh1373, 0:57:00 ," 180,000 "
 کتاب آموزش سریع زبان PHP معماری MVC همراه با MySQL کاملا پروژه محور ,https://toplearn.com/courses/web/%DA%A9%D8%AA%D8%A7%D8%A8-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B3%D8%B1%DB%8C%D8%B9-%D8%B2%D8%A8%D8%A7%D9%86-PHP-%D9%85%D8%B9%D9%85%D8%A7%D8%B1%DB%8C-MVC-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D8%A8%D8%A7-MySQL-%DA%A9%D8%A7%D9%85%D9%84%D8%A7-%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D9%85%D8%AD%D9%88%D8%B1,https://toplearn.com/img/course/400x286/کتاب_آموزش_سریع_زبان_PHP_معماری_MVC_همراه_با_MySQL_کاملا_پروژه_محور.jpg,50% , خسروجردی ,https://toplearn.com/masters/Hsn_khosrojerdi, 0:18:00 ," 180,000 "
 آموزش مقدماتی MySQL ,https://toplearn.com/courses/databases/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C-MySQL,https://toplearn.com/img/course/400x286/آموزش_مقدماتی_MySQL.jpg,, عباسی صائب ,https://toplearn.com/masters/abolfazl-abasi, 2:55:00 ," 180,000 "
 آموزش نحوه استخراج فولدر assets از طریق فایل apk. ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%86%D8%AD%D9%88%D9%87-%D8%A7%D8%B3%D8%AA%D8%AE%D8%B1%D8%A7%D8%AC-%D9%81%D9%88%D9%84%D8%AF%D8%B1-assets-%D8%A7%D8%B2-%D8%B7%D8%B1%DB%8C%D9%82-%D9%81%D8%A7%DB%8C%D9%84-apk,https://toplearn.com/img/course/400x286/آموزش_نحوه_استخراج_فولدر_assets_از_طریق_فایل_apk..jpg,, ابراهیمی ,https://toplearn.com/masters/Theeyn, 0:29:00 ," 180,000 "
 افزايش سرعت كدنويسي در Visual Studio Code ,https://toplearn.com/courses/operating-system/-%D8%A7%D9%81%D8%B2%D8%A7%D9%8A%D8%B4-%D8%B3%D8%B1%D8%B9%D8%AA-%D9%83%D8%AF%D9%86%D9%88%D9%8A%D8%B3%D9%8A-%D8%AF%D8%B1-Visual-Studio-Code,https://toplearn.com/img/course/400x286/افزايش_سرعت_كدنويسي_در_Visual_Studio_Code.jpg,50% , زارعی ,https://toplearn.com/masters/hello_, 4:40:00 ," 180,000 "
 آمـوزش جامـع رابط کاربـری و تجربه کاربـری ,https://toplearn.com/courses/windows/-%D8%A2%D9%85%D9%80%D9%88%D8%B2%D8%B4-%D8%AC%D8%A7%D9%85%D9%80%D8%B9-%D8%B1%D8%A7%D8%A8%D8%B7-%DA%A9%D8%A7%D8%B1%D8%A8%D9%80%D8%B1%DB%8C-%D9%88-%D8%AA%D8%AC%D8%B1%D8%A8%D9%87-%DA%A9%D8%A7%D8%B1%D8%A8%D9%80%D8%B1%DB%8C,https://toplearn.com/img/course/400x286/آمـوزش_جامـع_رابط_کاربـری_و_تجربه_کاربـری.jpg,50% , زارعی ,https://toplearn.com/masters/hello_, 31:7:00 ," 180,000 "
 آموزش بهترین پکیج های لاراول ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%A8%D9%87%D8%AA%D8%B1%DB%8C%D9%86-%D9%BE%DA%A9%DB%8C%D8%AC-%D9%87%D8%A7%DB%8C-%D9%84%D8%A7%D8%B1%D8%A7%D9%88%D9%84,https://toplearn.com/img/course/400x286/آموزش_بهترین_پکیج_های_لاراول.jpg,, خسروی ,https://toplearn.com/masters/milad16, 6:0:00 ," 180,000 "
 آموزش مقدماتی تا پیشرفته Electron js ,https://toplearn.com/courses/web-design/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C-%D8%AA%D8%A7-%D9%BE%DB%8C%D8%B4%D8%B1%D9%81%D8%AA%D9%87-Electron-js,https://toplearn.com/img/course/400x286/آموزش_مقدماتی_تا_پیشرفته_Electron_js.jpg,70% , رضایی ,https://toplearn.com/masters/ali_rezai, 9:12:00 ," 180,000 "
 آموزش ساخت صفر تا صد وب سایت با لاراول ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B3%D8%A7%D8%AE%D8%AA-%D8%B5%D9%81%D8%B1-%D8%AA%D8%A7-%D8%B5%D8%AF-%D9%88%D8%A8-%D8%B3%D8%A7%DB%8C%D8%AA-%D8%A8%D8%A7-%D9%84%D8%A7%D8%B1%D8%A7%D9%88%D9%84,https://toplearn.com/img/course/400x286/آموزش_ساخت_صفر_تا_صد_وب_سایت_با_لاراول.jpg,60% , معصومی ,https://toplearn.com/masters/farzad_msi16, 38:18:00 ," 180,000 "
 آموزش System IO در NET 5. ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-System-IO-%D8%AF%D8%B1-NET-5,https://toplearn.com/img/course/400x286/آموزش_System_IO_در_NET_5..jpg,60% , خیامدار ,https://toplearn.com/masters/mahdikhayamdar, 8:12:00 ," 180,000 "
 آموزش کار با FluentValidation ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%DA%A9%D8%A7%D8%B1-%D8%A8%D8%A7-FluentValidation,https://toplearn.com/img/course/400x286/آموزش_کار_با_FluentValidation.jpg,, قلیچ خانی ,https://toplearn.com/masters/Psymhoseincom, 2:51:00 ," 180,000 "
 آموزش ساخت نرم افزار CRM با ASP.NET Core ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B3%D8%A7%D8%AE%D8%AA-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1-CRM-%D8%A8%D8%A7-ASPNET-Core,https://toplearn.com/img/course/400x286/آموزش_ساخت_نرم_افزار__CRM_با_ASP.NET_Core.jpg,50% , شاکری ,https://toplearn.com/masters/imanss10, 23:12:00 ," 250,000 "
 آموزش فریم ورک جنگو ( Django ) از مقدماتی تا پیشرفته ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%81%D8%B1%DB%8C%D9%85-%D9%88%D8%B1%DA%A9-%D8%AC%D9%86%DA%AF%D9%88-(-Django-)-%D8%A7%D8%B2-%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C-%D8%AA%D8%A7-%D9%BE%DB%8C%D8%B4%D8%B1%D9%81%D8%AA%D9%87,https://toplearn.com/img/course/400x286/آموزش_فریم_ورک_جنگو_(_Django_)__از_مقدماتی_تا_پیشرفته.jpg,40% , اردوخانی ,https://toplearn.com/masters/1375ordomohammad, 38:33:00 ," 250,000 "
 دوره آموزش جامع Vue Js ,https://toplearn.com/courses/web-design/%D8%AF%D9%88%D8%B1%D9%87-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%AC%D8%A7%D9%85%D8%B9-Vue-Js,https://toplearn.com/img/course/400x286/دوره_آموزش_جامع_Vue_Js.jpg,40% , اردوخانی ,https://toplearn.com/masters/1375ordomohammad, 20:1:00 ," 250,000 "
 آموزش اوراکل ( Oracle ) ,https://toplearn.com/courses/databases/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%A7%D9%88%D8%B1%D8%A7%DA%A9%D9%84-(-Oracle-),https://toplearn.com/img/course/400x286/آموزش_اوراکل_(_Oracle_).jpg,60% , قاری ,https://toplearn.com/masters/mohammadghari1376, 12:47:00 ," 250,000 "
 آموزش جامع هوش مصنوعی با جاوا اسکریپت ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%AC%D8%A7%D9%85%D8%B9-%D9%87%D9%88%D8%B4-%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C-%D8%A8%D8%A7-%D8%AC%D8%A7%D9%88%D8%A7-%D8%A7%D8%B3%DA%A9%D8%B1%DB%8C%D9%BE%D8%AA,https://toplearn.com/img/course/400x286/آموزش_جامع_هوش_مصنوعی__با_جاوا_اسکریپت.jpg,60% , جعفری پور ,https://toplearn.com/masters/sinajafaripour, 28:56:00 ," 250,000 "
 آموزش صفر تا صد فروشگاه ساز ووکامرس به همراه پروژه عملی ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B5%D9%81%D8%B1-%D8%AA%D8%A7-%D8%B5%D8%AF-%D9%81%D8%B1%D9%88%D8%B4%DA%AF%D8%A7%D9%87-%D8%B3%D8%A7%D8%B2-%D9%88%D9%88%DA%A9%D8%A7%D9%85%D8%B1%D8%B3-%D8%A8%D9%87-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D8%B9%D9%85%D9%84%DB%8C,https://toplearn.com/img/course/400x286/آموزش_صفر_تا_صد_فروشگاه_ساز_ووکامرس_به_همراه_پروژه_عملی.jpg,67% , تقی پور ,https://toplearn.com/masters/amirf1620, 6:22:00 ," 250,000 "
 دوره آموزش Flutter ,https://toplearn.com/courses/mobile/%D8%AF%D9%88%D8%B1%D9%87-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-Flutter,https://toplearn.com/img/course/400x286/دوره_آموزش_Flutter.jpg,, پور ,https://toplearn.com/masters/rezapour, 3:28:00 ," 250,000 "
 آموزش Sweet Alert ,https://toplearn.com/courses/web-design/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-Sweet-Alert,https://toplearn.com/img/course/400x286/آموزش_Sweet_Alert.jpg,, رضایی ,https://toplearn.com/masters/ali_rezai, 1:21:00 ," 250,000 "
 برنامه نویسی اندروید پیشرفته به همراه پروژه عملی ,https://toplearn.com/courses/mobile/%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3%DB%8C-%D8%A7%D9%86%D8%AF%D8%B1%D9%88%DB%8C%D8%AF-%D9%BE%DB%8C%D8%B4%D8%B1%D9%81%D8%AA%D9%87-%D8%A8%D9%87-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D8%B9%D9%85%D9%84%DB%8C,https://toplearn.com/img/course/400x286/برنامه_نویسی_اندروید_پیشرفته_به_همراه_پروژه_عملی.jpg,50% , رجب زاده ,https://toplearn.com/masters/rajabzadehm43, 14:1:00 ," 250,000 "
 دوره آموزش طراحی سایت پروژه محور ,https://toplearn.com/courses/web-design/%D8%AF%D9%88%D8%B1%D9%87-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AA-%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D9%85%D8%AD%D9%88%D8%B1,https://toplearn.com/img/course/400x286/دوره_آموزش_طراحی_سایت_پروژه_محور.jpg,50% , خسروجردی ,https://toplearn.com/masters/Hsn_khosrojerdi, 21:8:00 ," 250,000 "
 دوره جامع آموزش SEO ,https://toplearn.com/courses/seo/%D8%AF%D9%88%D8%B1%D9%87-%D8%AC%D8%A7%D9%85%D8%B9-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-SEO,https://toplearn.com/img/course/400x286/دوره_جامع_آموزش_SEO.jpg,50% , مدائنی ,https://toplearn.com/masters/AdminUser, 31:54:00 ," 250,000 "
 آموزش صفر تا صد طراحی سایت واکنشگرا با shoelace ,https://toplearn.com/courses/web-design/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B5%D9%81%D8%B1-%D8%AA%D8%A7-%D8%B5%D8%AF-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AA-%D9%88%D8%A7%DA%A9%D9%86%D8%B4%DA%AF%D8%B1%D8%A7-%D8%A8%D8%A7-shoelace,https://toplearn.com/img/course/400x286/آموزش_صفر_تا_صد_طراحی_سایت_واکنشگرا_با_shoelace.jpg,50% , باقری قلعه باباخانی ,https://toplearn.com/masters/clubyp, 17:46:00 ," 250,000 "
 آموزش پروژه محور اپلیکیشن چت و کار با وب سوکت (مقدماتی) ,https://toplearn.com/courses/mobile/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D9%85%D8%AD%D9%88%D8%B1-%D8%A7%D9%BE%D9%84%DB%8C%DA%A9%DB%8C%D8%B4%D9%86-%DA%86%D8%AA-%D9%88-%DA%A9%D8%A7%D8%B1-%D8%A8%D8%A7-%D9%88%D8%A8-%D8%B3%D9%88%DA%A9%D8%AA-(%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C),https://toplearn.com/img/course/400x286/آموزش_پروژه_محور_اپلیکیشن_چت_و_کار_با_وب_سوکت_(مقدماتی).jpg,50% , کرملو ,https://toplearn.com/masters/SirProgrammer, 2:24:00 ," 50,000 "
 آموزش ساخت اپلیکیشن موزیکال با کاتلین ,https://toplearn.com/courses/mobile/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B3%D8%A7%D8%AE%D8%AA-%D8%A7%D9%BE%D9%84%DB%8C%DA%A9%DB%8C%D8%B4%D9%86-%D9%85%D9%88%D8%B2%DB%8C%DA%A9%D8%A7%D9%84-%D8%A8%D8%A7-%DA%A9%D8%A7%D8%AA%D9%84%DB%8C%D9%86,https://toplearn.com/img/course/400x286/آموزش_ساخت_اپلیکیشن_موزیکال_با_کاتلین.jpg,60% , آشفته ,https://toplearn.com/masters/Mmahdiashofteh, 28:48:00 ," 50,000 "
 آموزش طراحی وب سایت ,https://toplearn.com/courses/web-design/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D9%88%D8%A8-%D8%B3%D8%A7%DB%8C%D8%AA-,https://toplearn.com/img/course/400x286/آموزش_طراحی_وب_سایت.jpg,50% , پیشکار ,https://toplearn.com/masters/omid%20jr%2017, 16:26:00 ," 50,000 "
 آموزش امنیت در PHP ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%A7%D9%85%D9%86%DB%8C%D8%AA-%D8%AF%D8%B1-PHP,https://toplearn.com/img/course/400x286/آموزش_امنیت_در_PHP.jpg,50% , پورمحمد ,https://toplearn.com/masters/rezapmh, 2:6:00 ," 50,000 "
 آموزش رایگان مقدماتی تا پیشرفته پایتون (Python) مخصوص ناشنوایان ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B1%D8%A7%DB%8C%DA%AF%D8%A7%D9%86-%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C-%D8%AA%D8%A7-%D9%BE%DB%8C%D8%B4%D8%B1%D9%81%D8%AA%D9%87-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-(Python)-%D9%85%D8%AE%D8%B5%D9%88%D8%B5-%D9%86%D8%A7%D8%B4%D9%86%D9%88%D8%A7%DB%8C%D8%A7%D9%86,https://toplearn.com/img/course/400x286/آموزش_رایگان_مقدماتی_تا_پیشرفته_پایتون_(Python)_مخصوص_ناشنوایان.jpg,, اردوخانی ,https://toplearn.com/masters/1375ordomohammad, 26:16:00 ," 50,000 "
 آموزش Asp.Net Core Razor Pages ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-AspNet-Core-Razor-Pages,https://toplearn.com/img/course/400x286/آموزش_Asp.Net_Core_Razor_Pages.jpg,50% , مدائنی ,https://toplearn.com/masters/AdminUser, 15:40:00 ," 50,000 "
 آموزش برنامه نویسی برداری در سی شارپ ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3%DB%8C-%D8%A8%D8%B1%D8%AF%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%B3%DB%8C-%D8%B4%D8%A7%D8%B1%D9%BE,https://toplearn.com/img/course/400x286/آموزش_برنامه_نویسی_برداری_در_سی_شارپ.jpg,, قلیچ خانی ,https://toplearn.com/masters/Psymhoseincom, 0:49:00 ," 50,000 "
 آموزش مقدماتی selenium در پایتون ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C-selenium-%D8%AF%D8%B1-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86,https://toplearn.com/img/course/400x286/آموزش_مقدماتی_selenium_در_پایتون.jpg,, ناظوری ,https://toplearn.com/masters/app2019, 1:38:00 ," 50,000 "
 آموزش پرکاربردترین ماژول های جاوااسکریپت در React ,https://toplearn.com/courses/web-design/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%BE%D8%B1%DA%A9%D8%A7%D8%B1%D8%A8%D8%B1%D8%AF%D8%AA%D8%B1%DB%8C%D9%86-%D9%85%D8%A7%DA%98%D9%88%D9%84-%D9%87%D8%A7%DB%8C-%D8%AC%D8%A7%D9%88%D8%A7%D8%A7%D8%B3%DA%A9%D8%B1%DB%8C%D9%BE%D8%AA-%D8%AF%D8%B1-React,https://toplearn.com/img/course/400x286/آموزش_پرکاربردترین_ماژول_های_جاوااسکریپت_در_React.jpg,50% , عزیززاده ,https://toplearn.com/masters/hamzehazizzadeh, 8:7:00 ," 50,000 "
 آموزش زبان TypeScript از صفر ,https://toplearn.com/courses/web-design/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B2%D8%A8%D8%A7%D9%86-TypeScript-%D8%A7%D8%B2-%D8%B5%D9%81%D8%B1,https://toplearn.com/img/course/400x286/آموزش_زبان_TypeScript_از_صفر.jpg,50% , موسوی ,https://toplearn.com/masters/tiny, 11:7:00 ," 50,000 "
 آموزش Api نویسـی در Laravel ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-Api-%D9%86%D9%88%DB%8C%D8%B3%D9%80%DB%8C-%D8%AF%D8%B1-Laravel,https://toplearn.com/img/course/400x286/آموزش_Api_نویسـی_در_Laravel.jpg,, خسروی ,https://toplearn.com/masters/milad16, 2:53:00 ," 50,000 "
 آموزش Asp.Net Core پروژه محور ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-AspNet-Core-%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D9%85%D8%AD%D9%88%D8%B1,https://toplearn.com/img/course/400x286/آموزش_Asp.Net_Core__پروژه_محور.jpg,50% , مدائنی ,https://toplearn.com/masters/AdminUser, 14:22:00 ," 50,000 "
 آموزش پروژه محور دارت و فلاتر پیشرفته ,https://toplearn.com/courses/mobile/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D9%85%D8%AD%D9%88%D8%B1-%D8%AF%D8%A7%D8%B1%D8%AA-%D9%88-%D9%81%D9%84%D8%A7%D8%AA%D8%B1-%D9%BE%DB%8C%D8%B4%D8%B1%D9%81%D8%AA%D9%87,https://toplearn.com/img/course/400x286/آموزش_پروژه_محور_دارت_و_فلاتر_پیشرفته.jpg,70% , حسینی ,https://toplearn.com/masters/mohammadinfo, 10:42:00 ," 120,000 "
 آموزش کار با کتابخانه ی Dash در پایتون ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%DA%A9%D8%A7%D8%B1-%D8%A8%D8%A7-%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87-%DB%8C-Dash-%D8%AF%D8%B1-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86,https://toplearn.com/img/course/400x286/آموزش_کار_با_کتابخانه_ی_Dash_در_پایتون.jpg,, عصاره ,https://toplearn.com/masters/Ali-Asareh, 2:20:00 ," 120,000 "
 آموزش لینوکس LPIC 1 - 102 ,https://toplearn.com/courses/operating-system/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%84%DB%8C%D9%86%D9%88%DA%A9%D8%B3-LPIC-1-102,https://toplearn.com/img/course/400x286/آموزش_لینوکس_LPIC_1_-_102.jpg,50% , مصری ,https://toplearn.com/masters/69moslem, 5:3:00 ," 120,000 "
 آموزش لینوکس LPIC 1 - 101 ,https://toplearn.com/courses/operating-system/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%84%DB%8C%D9%86%D9%88%DA%A9%D8%B3-LPIC-1-101-,https://toplearn.com/img/course/400x286/آموزش__لینوکس__LPIC_1_-_101.jpg,, مصری ,https://toplearn.com/masters/69moslem, 5:12:00 ," 120,000 "
 آموزش کالی لینوکس ,https://toplearn.com/courses/operating-system/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%DA%A9%D8%A7%D9%84%DB%8C-%D9%84%DB%8C%D9%86%D9%88%DA%A9%D8%B3,https://toplearn.com/img/course/400x286/آموزش_کالی_لینوکس.jpg,50% , مصری ,https://toplearn.com/masters/69moslem, 6:57:00 ," 120,000 "
 آموزش جامع گراف کیو ال ( Graph QL ) در Node JS ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%AC%D8%A7%D9%85%D8%B9-%DA%AF%D8%B1%D8%A7%D9%81-%DA%A9%DB%8C%D9%88-%D8%A7%D9%84-(-Graph-QL-)-%D8%AF%D8%B1-Node-JS,https://toplearn.com/img/course/400x286/آموزش_جامع_گراف_کیو_ال_(_Graph_QL_)_در_Node_JS.jpg,50% , عزیززاده ,https://toplearn.com/masters/hamzehazizzadeh, 3:52:00 ," 120,000 "
 آموزش جامع رابط کاربری و تجربه کاربری ,https://toplearn.com/courses/web-design/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%AC%D8%A7%D9%85%D8%B9-%D8%B1%D8%A7%D8%A8%D8%B7-%DA%A9%D8%A7%D8%B1%D8%A8%D8%B1%DB%8C-%D9%88-%D8%AA%D8%AC%D8%B1%D8%A8%D9%87-%DA%A9%D8%A7%D8%B1%D8%A8%D8%B1%DB%8C,https://toplearn.com/img/course/400x286/آموزش_جامع_رابط_کاربری_و_تجربه_کاربری.jpg,50% , شاهقلی گشتی ,https://toplearn.com/masters/yasaminshahgholi, 15:25:00 ," 120,000 "
 آموزش زبان برنامه نویسی ++C از مقدماتی تا پیشرفته ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B2%D8%A8%D8%A7%D9%86-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3%DB%8C-plusplusC-%D8%A7%D8%B2-%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C-%D8%AA%D8%A7-%D9%BE%DB%8C%D8%B4%D8%B1%D9%81%D8%AA%D9%87,https://toplearn.com/img/course/400x286/آموزش_زبان_برنامه_نویسی_plusplusC_از__مقدماتی_تا_پیشرفته.jpg,50% , وحدت منزه ,https://toplearn.com/masters/sahel73, 13:6:00 ," 120,000 "
